id,length_ft,NumTowers,WetRad_ft,Degrees,Comment,CountyName,Long,Lat,MapYear
2801,1197,7,1236,360,,Orangeburg,-80.5737094,33.54214581,2022
2802,887,5,887,360,,Orangeburg,-80.57776275,33.54109774,2022
2803,620,3,697,360,,Orangeburg,-80.56907651,33.54705515,2022
2804,1052,6,1052,180,,Orangeburg,-80.55688134,33.54697319,2022
2805,706,4,706,270,,Orangeburg,-80.55340755,33.54200236,2022
2807,1005,6,1005,180,,Orangeburg,-80.54821617,33.53951976,2022
2808,830,4,830,180,,Orangeburg,-80.58723929,33.53783636,2022
2809,986,5,1034,300,,Orangeburg,-80.5583794,33.5123017,2022
2810,650,4,700,180,,Orangeburg,-80.56351808,33.51157542,2022
2811,655,4,655,180,,Orangeburg,-80.56560096,33.5092706,2022
2812,278,2,300,360,,Orangeburg,-80.55602958,33.50875516,2022
2813,595,3,660,360,,Orangeburg,-80.55760315,33.50613689,2022
2814,625,4,653,270,,Orangeburg,-80.59679486,33.50234992,2022
2815,396,2,427,360,,Orangeburg,-80.59396033,33.50029235,2022
2816,1236,7,1236,360,,Orangeburg,-80.598105,33.49712609,2022
2817,528,3,568,270,,Orangeburg,-80.55936288,33.50320075,2022
2818,1335,8,1335,360,,Orangeburg,-80.54082778,33.49073756,2022
2818,560,3,560,360,,Orangeburg,-80.61338759,33.49311904,2022
2820,1076,7,1106,235,,Orangeburg,-80.61659795,33.48848492,2022
2821,930,5,930,360,,Orangeburg,-80.60521767,33.48815097,2022
2822,592,3,641,200,,Orangeburg,-80.53478991,33.48306837,2022
2823,564,3,564,270,,Orangeburg,-80.53813725,33.48802501,2022
2824,1420,8,1420,360,,Orangeburg,-80.56988261,33.48016222,2022
2825,816,4,816,180,,Orangeburg,-80.58134016,33.4871169,2022
2826,608,3,641,360,,Orangeburg,-80.59801719,33.48329687,2022
2827,416,2,443,360,,Orangeburg,-80.61043012,33.47972277,2022
2828,808,5,875,180,,Orangeburg,-80.60742699,33.47392479,2022
2829,495,3,495,360,,Orangeburg,-80.60282922,33.47422657,2022
2830,928,5,967,360,,Orangeburg,-80.58372159,33.47618075,2022
2831,700,4,725,180,,Orangeburg,-80.56205691,33.47406836,2022
2832,710,4,750,240,,Orangeburg,-80.55794385,33.47904602,2022
2833,780,4,840,300,,Orangeburg,-80.53173409,33.47847619,2022
2834,525,3,525,180,,Orangeburg,-80.50569643,33.47128935,2022
2835,1050,6,1050,200,,Orangeburg,-80.51301283,33.4719691,2022
2836,625,4,657,180,,Orangeburg,-80.50980598,33.46757704,2022
2837,244,2,244,360,,Orangeburg,-80.51367668,33.46718002,2022
2838,1050,6,1050,300,,Orangeburg,-80.5332058,33.46993571,2022
2839,836,5,885,180,,Orangeburg,-80.55645107,33.47287737,2022
2840,350,2,350,360,,Orangeburg,-80.55793683,33.4704719,2022
2841,1190,7,1190,360,,Orangeburg,-80.5891483,33.4671932,2022
2842,703,4,703,300,,Orangeburg,-80.61115017,33.46746277,2022
2843,495,3,535,360,,Orangeburg,-80.63004881,33.46779094,2022
2844,560,3,560,360,,Orangeburg,-80.63683131,33.46837695,2022
2845,535,3,588,270,,Orangeburg,-80.63869641,33.47132451,2022
2846,470,3,495,180,,Orangeburg,-80.64456217,33.47022578,2022
2847,472,3,472,360,,Orangeburg,-80.64930747,33.47067992,2022
2848,780,4,780,180,,Orangeburg,-80.6543443,33.46995329,2022
2850,778,4,837,360,,Orangeburg,-80.67247547,33.46930576,2022
2851,828,5,863,360,,Orangeburg,-80.69182897,33.47464407,2022
2852,710,4,710,270,,Orangeburg,-80.69652157,33.47625839,2022
2853,815,5,815,300,,Orangeburg,-80.93065324,33.48048594,2022
2854,682,4,705,330,,Orangeburg,-80.70032202,33.48706173,2022
2855,530,3,562,360,,Orangeburg,-80.69547955,33.48734686,2022
2856,640,4,710,260,,Orangeburg,-80.6885905,33.4870422,2022
2857,595,3,625,180,,Orangeburg,-80.68628635,33.48789367,2022
2858,510,3,555,360,,Orangeburg,-80.68226344,33.48496425,2022
2860,630,4,675,360,,Orangeburg,-80.67935281,33.48249174,2022
2861,562,3,600,360,,Orangeburg,-80.68393302,33.48000353,2022
2862,823,4,880,220,,Orangeburg,-80.7089509,33.47579646,2022
2863,892,5,904,360,,Orangeburg,-80.72811473,33.47471438,2022
2864,468,3,500,360,,Orangeburg,-80.73124547,33.47984923,2022
2865,893,5,952,360,,Orangeburg,-80.74591807,33.47835315,2022
2866,736,4,776,360,,Orangeburg,-80.76512405,33.47657187,2022
2867,690,4,712,360,,Orangeburg,-80.77531478,33.47650156,2022
2867,200,1,282,360,,Orangeburg,-80.99023344,33.47437257,2022
2867,898,5,953,360,,Orangeburg,-81.00162075,33.47841369,2022
2867,820,4,855,360,,Orangeburg,-81.00910691,33.47587068,2022
2868,546,3,583,360,,Orangeburg,-80.98654305,33.47406005,2022
2868,922,5,922,270,,Orangeburg,-80.99358665,33.47589607,2022
2868,928,5,996,180,,Orangeburg,-81.00098617,33.47306976,2022
2868,1057,6,1072,220,,Orangeburg,-81.00788458,33.4741206,2022
2869,583,3,615,360,,Orangeburg,-81.08685575,33.47537066,2022
2870,785,5,817,360,,Orangeburg,-81.09169354,33.47560309,2022
2871,1025,6,1063,180,,Orangeburg,-81.09514978,33.47284514,2022
2872,1017,5,1067,230,,Orangeburg,-81.114426,33.47438429,2022
2873,1256,7,1290,180,,Orangeburg,-81.27099147,33.47729064,2022
2874,695,4,760,180,,Orangeburg,-81.1433497,33.46715707,2022
2875,390,2,420,360,,Orangeburg,-81.14766297,33.46611395,2022
2876,532,3,570,360,,Orangeburg,-81.14444558,33.46564904,2022
2877,700,4,750,260,,Orangeburg,-81.13830585,33.46681718,2022
2878,1497,9,1544,180,,Orangeburg,-81.10239007,33.46413317,2022
2879,634,4,723,180,,Orangeburg,-81.01053296,33.47080982,2022
2880,410,2,465,180,,Orangeburg,-81.00499737,33.47201695,2022
2881,1006,5,1066,200,,Orangeburg,-81.00361113,33.46786419,2022
2882,840,4,875,180,,Orangeburg,-81.00461334,33.46553574,2022
2883,485,3,485,200,,Orangeburg,-80.99612262,33.46911043,2022
2884,490,3,520,360,,Orangeburg,-80.99604769,33.47122001,2022
2885,628,3,668,300,,Orangeburg,-80.99228705,33.46865335,2022
2886,380,2,397,360,,Orangeburg,-80.9879972,33.47130596,2022
2888,1275,7,1295,330,,Orangeburg,-80.7071338,33.47005584,2022
2889,890,5,922,180,,Orangeburg,-80.70510127,33.46653979,2022
2890,760,4,838,360,,Orangeburg,-80.70008552,33.46989176,2022
2891,780,6,795,360,,Orangeburg,-80.51663356,33.45935099,2022
2892,630,4,665,360,,Orangeburg,-80.53347684,33.45876101,2022
2893,470,3,510,360,,Orangeburg,-80.55290761,33.46118341,2022
2894,928,5,928,180,,Orangeburg,-80.55673382,33.45857737,2022
2895,1408,8,1408,180,,Orangeburg,-80.58872505,33.46652807,2022
2896,620,3,620,260,,Orangeburg,-80.60678831,33.46081615,2022
2897,1036,5,1036,360,,Orangeburg,-80.6150074,33.46311737,2022
2898,1986,10,2058,360,,Orangeburg,-80.66826992,33.46078489,2022
2899,593,3,620,360,,Orangeburg,-80.67813282,33.46198826,2022
2900,895,5,938,360,,Orangeburg,-80.68436622,33.46069893,2022
2901,620,3,700,300,,Orangeburg,-80.72259084,33.46155458,2022
2902,930,5,1005,360,,Orangeburg,-80.72856666,33.46269151,2022
2903,755,4,793,260,,Orangeburg,-80.73862626,33.46148816,2022
2904,700,4,732,200,,Orangeburg,-80.74352025,33.46050358,2022
2905,735,5,770,190,,Orangeburg,-80.76375186,33.46030432,2022
2906,1385,8,1434,330,,Orangeburg,-80.76880976,33.45677225,2022
2907,590,4,622,360,,Orangeburg,-81.15088114,33.46308872,2022
2908,503,3,525,360,,Orangeburg,-81.09851312,33.46158844,2022
2909,540,3,603,360,,Orangeburg,-81.08398883,33.46521668,2022
2910,630,4,630,270,,Orangeburg,-81.07907455,33.46338825,2022
2911,780,4,826,270,,Orangeburg,-81.01517327,33.46530524,2022
2912,923,5,942,270,,Orangeburg,-80.99873197,33.46285691,2022
2913,1413,8,1413,300,,Orangeburg,-80.54027691,33.45282064,2022
2914,660,4,660,360,,Orangeburg,-80.55862273,33.45560788,2022
2915,720,4,720,290,,Orangeburg,-80.55833861,33.45152337,2022
2916,565,3,595,360,,Orangeburg,-80.60579547,33.45622002,2022
2917,420,2,500,180,,Orangeburg,-80.60959514,33.4559387,2022
2920,865,5,927,360,,Orangeburg,-80.6087022,33.45203134,2022
2921,420,3,485,360,,Orangeburg,-80.59739997,33.45630338,2022
2922,687,4,687,360,,Orangeburg,-80.59562034,33.45476911,2022
2924,785,4,785,220,,Orangeburg,-80.66166342,33.45319575,2022
2925,880,5,900,360,,Orangeburg,-80.69553575,33.45183857,2022
2926,815,4,815,360,,Orangeburg,-80.71610455,33.45210428,2022
2927,407,2,450,360,,Orangeburg,-80.73823755,33.45549848,2022
2928,1785,11,1840,360,,Orangeburg,-80.74278654,33.4493612,2022
2929,1110,6,1165,200,,Orangeburg,-80.75389519,33.4564206,2022
2930,2138,11,2138,90,,Orangeburg,-80.97125383,33.45070019,2022
2931,945,5,987,240,,Orangeburg,-81.02416822,33.45079918,2022
2932,625,4,660,340,,Orangeburg,-81.04497118,33.45268258,2022
2933,725,4,760,90,,Orangeburg,-81.05383812,33.45576157,2022
2934,535,3,580,180,,Orangeburg,-81.05427834,33.45241166,2022
2935,1212,7,1282,180,,Orangeburg,-81.05416282,33.44986398,2022
2936,990,6,990,170,,Orangeburg,-81.04909243,33.44809775,2022
2937,1032,7,1032,360,,Orangeburg,-81.05050365,33.44328341,2022
2938,1065,7,1065,360,,Orangeburg,-81.05817792,33.44847288,2022
2939,917,4,952,230,,Orangeburg,-81.05564585,33.44300986,2022
2940,1270,7,1270,90,,Orangeburg,-81.02029674,33.44841296,2022
2941,1237,7,1305,180,,Orangeburg,-80.75644288,33.44952272,2022
2942,335,2,393,360,,Orangeburg,-80.75087918,33.44772001,2022
2943,715,4,795,360,,Orangeburg,-80.73654222,33.4459381,2022
2944,1220,7,1220,360,,Orangeburg,-80.69996922,33.44270766,2022
2945,980,5,980,180,,Orangeburg,-80.66686807,33.44697495,2022
2946,778,4,812,360,,Orangeburg,-80.6604208,33.44747513,2022
2947,470,3,510,360,,Orangeburg,-80.59277918,33.44485696,2022
2948,857,4,896,360,,Orangeburg,-80.59382822,33.44918146,2022
2949,740,4,798,360,,Orangeburg,-80.54900023,33.44567498,2022
2950,420,2,420,360,,Orangeburg,-80.55306528,33.44805085,2022
2951,540,3,575,360,,Orangeburg,-80.54979326,33.45016355,2022
2952,325,2,375,360,,Orangeburg,-80.54675539,33.44834262,2022
2953,1207,7,1207,360,,Orangeburg,-80.51708862,33.44041501,2022
2954,1030,6,1095,360,,Orangeburg,-80.52343285,33.43673101,2022
2955,1575,9,1610,180,,Orangeburg,-80.5684669,33.43507394,2022
2956,725,4,768,180,,Orangeburg,-80.64639293,33.44195995,2022
2957,990,6,1020,160,,Orangeburg,-80.64626492,33.43554553,2022
2958,990,5,1076,360,,Orangeburg,-80.64238408,33.43218703,2022
2959,613,3,680,360,,Orangeburg,-80.64281493,33.4293417,2022
2960,610,3,657,360,,Orangeburg,-80.64679881,33.43038396,2022
2961,1780,10,1825,240,,Orangeburg,-80.6622941,33.43109268,2022
2962,1268,7,1268,240,,Orangeburg,-80.67088629,33.43612134,2022
2963,1035,5,1138,180,,Orangeburg,-80.69601969,33.42840888,2022
2964,1150,7,1175,360,,Orangeburg,-80.72629216,33.43539181,2022
2965,708,4,708,180,,Orangeburg,-80.73025106,33.43463101,2022
2966,1351,6,1386,180,,Orangeburg,-80.7379066,33.43979494,2022
2967,1362,7,1385,180,,Orangeburg,-80.73799402,33.43924261,2022
2968,910,5,955,180,,Orangeburg,-80.78490762,33.43205154,2022
2969,565,3,620,360,,Orangeburg,-80.97243712,33.43451637,2022
2970,728,4,750,360,,Orangeburg,-80.97691743,33.43337776,2022
2971,835,5,875,360,,Orangeburg,-80.9835489,33.43509739,2022
2972,847,5,880,270,,Orangeburg,-80.99008046,33.43389886,2022
2973,535,3,550,360,,Orangeburg,-80.98698327,33.43820828,2022
2974,415,3,478,360,,Orangeburg,-80.9916353,33.43759861,2022
2975,1048,6,1120,360,,Orangeburg,-81.02959453,33.44180884,2022
2976,740,4,805,360,,Orangeburg,-81.04636678,33.43924521,2022
2977,690,4,690,360,,Orangeburg,-81.0447776,33.44320786,2022
2978,1095,7,1145,360,,Orangeburg,-81.0967772,33.44018313,2022
2979,1065,6,1065,180,,Orangeburg,-81.14757165,33.44835565,2022
2980,708,4,818,200,,Orangeburg,-81.15462149,33.44755849,2022
2981,985,5,1015,270,,Orangeburg,-81.16365702,33.44441408,2022
2982,880,5,910,360,,Orangeburg,-81.176333,33.44595113,2022
2983,880,5,945,330,,Orangeburg,-81.18041991,33.44547438,2022
2984,315,2,315,360,,Orangeburg,-81.18656432,33.45224104,2022
2985,1400,9,1440,360,,Orangeburg,-81.19146611,33.45459068,2022
2986,910,5,910,170,,Orangeburg,-81.19737324,33.45515854,2022
2987,1498,8,1538,180,,Orangeburg,-81.20233124,33.45274119,2022
2988,360,2,410,90,,Orangeburg,-81.19206245,33.45317621,2022
2989,875,6,875,60,,Orangeburg,-81.19420425,33.4491541,2022
2990,758,4,758,360,,Orangeburg,-81.19131313,33.44980536,2022
2991,1055,6,1055,180,,Orangeburg,-80.9986988,33.43196164,2022
2993,698,4,730,360,,Orangeburg,-81.01998764,33.4321258,2022
2994,532,3,532,360,,Orangeburg,-81.02339821,33.43425973,2022
2995,730,5,765,250,,Orangeburg,-81.11328485,33.42759688,2022
2996,530,3,590,250,,Orangeburg,-81.15176705,33.43302276,2022
2997,613,3,695,360,,Orangeburg,-81.15253276,33.4291681,2022
2998,695,4,720,180,,Orangeburg,-81.15678632,33.43537943,2022
2999,445,3,515,360,,Orangeburg,-81.16286634,33.42925311,2022
3000,200,1,255,180,,Orangeburg,-81.16433453,33.43316346,2022
3001,635,4,635,270,,Orangeburg,-81.16634364,33.43890554,2022
3002,702,4,726,360,,Orangeburg,-81.16584312,33.43499692,2022
3003,190,1,290,360,,Orangeburg,-81.16484559,33.43103976,2022
3004,1000,6,1015,360,,Orangeburg,-81.1683229,33.43011639,2022
3005,975,6,1050,360,,Orangeburg,-81.19432894,33.44363463,2022
3006,1035,7,1035,360,,Orangeburg,-81.1900789,33.43980683,2022
3007,480,3,525,180,,Orangeburg,-81.1689165,33.42722605,2022
3008,360,2,360,180,,Orangeburg,-81.13188142,33.42437959,2022
3009,508,3,560,360,,Orangeburg,-81.12559417,33.42384898,2022
3010,580,3,580,360,,Orangeburg,-81.12173049,33.42549063,2022
3011,563,3,563,360,,Orangeburg,-81.11793707,33.42472258,2022
3012,582,3,598,180,,Orangeburg,-81.12091912,33.42180274,2022
3013,628,4,628,180,,Orangeburg,-81.10864668,33.42437959,2022
3014,528,3,590,360,,Orangeburg,-81.10725927,33.42714691,2022
3015,508,3,570,360,,Orangeburg,-81.10563653,33.42242131,2022
3016,470,3,528,360,,Orangeburg,-81.10225055,33.42076202,2022
3017,583,4,618,360,,Orangeburg,-81.06016108,33.42356169,2022
3018,1411,9,1465,100,,Orangeburg,-81.02624504,33.42849535,2022
3019,993,6,1020,120,,Orangeburg,-81.02192124,33.42649906,2022
3020,658,4,690,360,,Orangeburg,-81.01266247,33.42475189,2022
3021,840,5,840,360,,Orangeburg,-81.00934673,33.42358515,2022
3022,625,4,695,270,,Orangeburg,-80.99264161,33.4269036,2022
3023,410,3,410,360,,Orangeburg,-80.97446829,33.42261773,2022
3024,410,3,440,360,,Orangeburg,-80.97135978,33.42319818,2022
3025,415,3,450,180,,Orangeburg,-80.96822318,33.42258108,2022
3026,2020,11,2020,180,,Orangeburg,-80.78253849,33.42828869,2022
3027,1128,6,1128,180,,Orangeburg,-80.70653649,33.42390322,2022
3028,478,3,498,360,,Orangeburg,-80.70255691,33.42772586,2022
3029,1225,7,1275,360,,Orangeburg,-80.65381138,33.42336968,2022
3030,1040,6,1115,360,,Orangeburg,-80.63128265,33.42705163,2022
3031,628,4,683,180,,Orangeburg,-80.56873678,33.42966643,2022
3032,740,4,740,180,,Orangeburg,-80.54143113,33.42498788,2022
3033,880,5,915,360,,Orangeburg,-80.53672799,33.42221463,2022
3034,720,4,765,180,,Orangeburg,-80.54109745,33.42174851,2022
3035,1038,6,1038,90,,Orangeburg,-80.53583583,33.42775371,2022
3036,855,5,895,280,,Orangeburg,-80.3892445,33.42133369,2022
3037,1583,9,1583,360,,Orangeburg,-80.38368783,33.42101121,2022
3038,522,3,522,180,,Orangeburg,-80.37773777,33.42416559,2022
3039,790,5,790,360,,Orangeburg,-80.34960749,33.41573247,2022
3040,640,4,685,360,,Orangeburg,-80.3542158,33.41735342,2022
3041,1288,7,1288,360,,Orangeburg,-80.37490324,33.41797886,2022
3042,932,5,970,200,,Orangeburg,-80.38211855,33.41424961,2022
3043,583,3,616,360,,Orangeburg,-80.5250511,33.41533374,2022
3044,578,3,608,180,,Orangeburg,-80.52598775,33.41750197,2022
3045,840,5,885,300,,Orangeburg,-80.53811735,33.41711106,2022
3046,495,3,538,300,,Orangeburg,-80.54360611,33.41528683,2022
3047,516,3,516,180,,Orangeburg,-80.54739953,33.41811698,2022
3048,366,2,380,180,,Orangeburg,-80.5448581,33.41794238,2022
3049,1088,6,1108,300,,Orangeburg,-80.65537012,33.41620938,2022
3050,2070,12,2070,180,,Orangeburg,-80.77849568,33.41541193,2022
3051,1237,7,1278,160,,Orangeburg,-80.89925151,33.42152294,2022
3052,1098,6,1098,360,,Orangeburg,-80.97278778,33.41434864,2022
3053,586,3,586,360,,Orangeburg,-80.97906957,33.41353814,2022
3054,845,5,845,200,,Orangeburg,-80.98842981,33.41628495,2022
3055,835,5,835,180,,Orangeburg,-80.99112736,33.42045973,2022
3056,1515,10,1552,360,,Orangeburg,-81.04846898,33.41228198,2022
3057,435,3,435,360,,Orangeburg,-81.05415755,33.41477865,2022
3058,865,6,865,360,,Orangeburg,-81.06022703,33.41517477,2022
3059,545,3,545,360,,Orangeburg,-81.10944479,33.42035549,2022
3060,770,4,770,180,,Orangeburg,-81.10467412,33.41748372,2022
3061,558,3,600,360,,Orangeburg,-81.10960714,33.41654556,2022
3062,520,3,558,180,,Orangeburg,-81.12225502,33.41826813,2022
3063,548,3,638,360,,Orangeburg,-81.12473713,33.41859648,2022
3064,615,3,625,360,,Orangeburg,-81.12475274,33.41405676,2022
3065,1112,6,1160,360,,Orangeburg,-81.13504027,33.4196128,2022
3066,208,1,270,360,,Orangeburg,-81.12926427,33.41465095,2022
3067,1066,6,1078,360,,Orangeburg,-81.07791408,33.40618596,2022
3068,840,5,875,360,,Orangeburg,-81.06802932,33.40780709,2022
3069,712,4,760,360,,Orangeburg,-81.01276706,33.40925096,2022
3070,927,5,957,360,,Orangeburg,-80.99073397,33.40784358,2022
3071,1040,6,1040,360,,Orangeburg,-80.97957536,33.40819282,2022
3072,735,4,735,360,,Orangeburg,-80.97278778,33.40869844,2022
3073,1250,7,1298,360,,Orangeburg,-80.68770947,33.40717115,2022
3074,1020,6,1021,360,,Orangeburg,-80.65295357,33.40744742,2022
3075,700,4,700,360,,Orangeburg,-80.36062559,33.40998592,2022
3076,705,4,748,360,,Orangeburg,-80.36080044,33.4057116,2022
3077,728,4,785,360,,Orangeburg,-80.24779068,33.40863589,2022
3078,938,5,980,360,,Orangeburg,-80.48371369,33.40524246,2022
3079,630,4,696,180,,Orangeburg,-80.4837012,33.4003267,2022
3080,995,6,995,180,,Orangeburg,-80.48091623,33.40182804,2022
3081,742,4,810,360,,Orangeburg,-80.51867253,33.4012077,2022
3082,878,5,955,190,,Orangeburg,-80.52737087,33.39727441,2022
3083,1160,7,1160,180,,Orangeburg,-80.53705269,33.40220337,2022
3084,786,4,858,360,,Orangeburg,-80.6894329,33.40234933,2022
3085,470,3,490,360,,Orangeburg,-80.97674981,33.39945612,2022
5083,598,4,630,360,,Orangeburg,-81.03144188,33.48411372,2022
5218,1290,8,1290,270,,Orangeburg,-81.26121971,33.58216816,2022
5261,750,4,750,360,,Orangeburg,-81.2510695,33.49832192,2022
5262,1170,7,1170,210,,Orangeburg,-81.2402699,33.48728785,2022
5263,420,2,420,270,,Orangeburg,-81.27758845,33.49003038,2022
5265,850,5,850,90,,Orangeburg,-81.21239613,33.58339772,2022
5266,780,5,780,180,,Orangeburg,-81.18787982,33.44921515,2022
5267,1070,6,1070,240,,Orangeburg,-81.15667184,33.59944665,2022
5269,760,4,760,360,,Orangeburg,-81.16527487,33.45633885,2022
5270,1040,6,1040,260,,Orangeburg,-81.15712624,33.45575903,2022
5271,510,3,510,210,,Orangeburg,-81.12813256,33.48889456,2022
5272,745,4,745,260,,Orangeburg,-81.13066803,33.52657057,2022
5273,210,1,210,360,,Orangeburg,-81.11879766,33.65551317,2022
5274,1040,5,1040,180,,Orangeburg,-81.09398266,33.55779914,2022
5275,670,3,670,360,,Orangeburg,-81.08927151,33.5551969,2022
5276,325,2,325,260,,Orangeburg,-81.07468324,33.48042529,2022
5277,740,4,740,300,,Orangeburg,-81.09408884,33.44689994,2022
5278,725,4,725,360,,Orangeburg,-81.09658612,33.45071364,2022
5279,750,4,750,360,,Orangeburg,-81.10033777,33.45453674,2022
5280,445,2,445,360,,Orangeburg,-81.10579055,33.45805862,2022
5281,420,2,420,360,,Orangeburg,-81.10722248,33.45581027,2022
5282,425,2,425,360,,Orangeburg,-81.10461351,33.45259176,2022
5283,700,4,700,180,,Orangeburg,-81.09763429,33.44366437,2022
5284,730,4,730,290,,Orangeburg,-81.09451842,33.43151756,2022
5285,860,4,860,360,,Orangeburg,-81.06218739,33.41033305,2022
5286,920,5,920,220,,Orangeburg,-81.05910588,33.45173793,2022
5287,555,3,555,360,,Orangeburg,-81.05478336,33.59701618,2022
5288,640,3,640,360,,Orangeburg,-81.0585942,33.59614469,2022
5289,550,3,550,360,,Orangeburg,-81.05168658,33.59522867,2022
5290,560,3,560,360,,Orangeburg,-81.06514289,33.67638169,2022
5291,660,4,660,180,,Orangeburg,-81.03827037,33.62970972,2022
5292,1020,5,1020,60,,Orangeburg,-81.01789244,33.38228625,2022
5293,520,3,520,360,,Orangeburg,-81.01311425,33.37776697,2022
5294,460,2,460,360,,Orangeburg,-80.99118941,33.47709931,2022
5295,610,3,610,180,,Orangeburg,-81.00435552,33.47750699,2022
5296,300,1,300,360,,Orangeburg,-81.00183023,33.47591589,2022
5297,435,4,435,180,,Orangeburg,-80.96562882,33.56539099,2022
5298,1025,6,1025,180,,Orangeburg,-80.88151372,33.62005549,2022
5299,495,2,495,360,,Orangeburg,-80.71888923,33.33875464,2022
5300,625,3,625,360,,Orangeburg,-80.71430269,33.34004516,2022
5301,740,4,740,240,,Orangeburg,-80.71983324,33.33042953,2022
5302,772,4,772,300,,Orangeburg,-80.6972629,33.23067953,2022
5303,660,3,660,250,,Orangeburg,-80.69266682,33.23213915,2022
5304,780,4,780,240,,Orangeburg,-80.65319495,33.37046841,2022
5305,810,4,810,360,,Orangeburg,-80.64967161,33.37385276,2022
5306,770,4,770,360,,Orangeburg,-80.67484989,33.37391049,2022
5307,790,4,790,310,,Orangeburg,-80.68031845,33.39683398,2022
5308,910,4,910,220,,Orangeburg,-80.68590144,33.41226485,2022
5309,1410,8,1410,210,,Orangeburg,-80.61094826,33.47673277,2022
5310,650,3,650,360,,Orangeburg,-80.58211792,33.56025286,2022
5311,770,4,770,180,,Orangeburg,-80.54502751,33.44225108,2022
5312,1280,7,1280,190,,Orangeburg,-80.55219815,33.43596501,2022
5313,1015,5,1015,180,,Orangeburg,-80.55587405,33.43777728,2022
5314,805,3,805,190,,Orangeburg,-80.53631452,33.43054988,2022
5315,500,3,500,200,,Orangeburg,-80.5452063,33.42167048,2022
5316,565,3,565,360,,Orangeburg,-80.53893676,33.41243598,2022
5317,1085,5,1085,360,,Orangeburg,-80.50123728,33.3754018,2022
5318,1210,7,1210,360,,Orangeburg,-80.51407255,33.43363323,2022
5319,750,4,750,360,,Orangeburg,-80.51197267,33.43045289,2022
5320,1245,7,1245,360,,Orangeburg,-80.50566499,33.43407637,2022
5321,520,3,520,360,,Orangeburg,-80.50568377,33.46821107,2022
5322,745,4,745,250,,Orangeburg,-80.53834854,33.47529365,2022
5323,735,4,735,360,,Orangeburg,-80.54040283,33.47141687,2022
5324,1110,6,1110,180,,Orangeburg,-81.14104081,33.46216578,2022
5325,1015,5,1015,190,,Orangeburg,-81.17642437,33.44002838,2022
5326,645,4,645,180,,Orangeburg,-81.18230057,33.44124578,2022
5327,1175,7,1175,180,,Orangeburg,-80.92918546,33.38389018,2022
5328,992,5,992,245,,Orangeburg,-80.92720398,33.39112458,2022
5678,710,4,710,360,,Orangeburg,-80.37276111,33.41121412,2022
5679,475,2,475,360,,Orangeburg,-80.38901124,33.4250696,2022
5680,693,4,750,360,,Orangeburg,-81.24319408,33.52408393,2022
5681,842,5,875,360,,Orangeburg,-80.76953332,33.4697394,2022
5682,390,2,470,270,,Orangeburg,-80.51448454,33.46983023,2022
537,2026,12,2026,360,,Richland,-80.65525065,33.916948,2022
538,1015,5,1015,180,,Richland,-80.98370022,33.91812838,2022
539,1695,8,1695,180,,Richland,-80.98652751,33.91111905,2022
540,670,3,670,180,,Richland,-80.99447888,33.90969498,2022
541,960,5,960,360,,Richland,-80.82899067,33.91027052,2022
542,864,4,864,360,,Richland,-80.82738735,33.90539803,2022
543,1405,7,1405,90,,Richland,-80.7640727,33.92022615,2022
544,800,4,802,90,,Richland,-80.831489,33.88854017,2022
545,1389,8,1424,200,,Richland,-80.71978668,33.8496093,2022
546,1449,8,1473,180,,Richland,-80.71594583,33.84795346,2022
547,1452,8,1493,265,,Richland,-80.65114493,33.8339633,2022
548,1753,10,1807,142,,Richland,-80.65464236,33.82509643,2022
549,1810,11,1810,360,,Richland,-80.62428236,33.79004644,2022
550,2113,12,2138,270,,Richland,-80.61440685,33.78360668,2022
551,920,5,928,360,,Richland,-80.74618581,33.90919707,2022
5001,1339,7,1339,322,,Richland,-80.97558036,33.92484034,2022
5002,924,5,924,360,,Richland,-80.99377923,33.90439608,2022
5003,1191,6,1191,180,,Richland,-81.00090966,33.9087326,2022
5004,660,3,660,360,,Richland,-81.00648678,33.93214005,2022
5005,1271,7,1271,180,,Richland,-81.00632405,33.92996751,2022
5006,625,3,625,208,,Richland,-80.82773488,33.88862649,2022
5007,855,5,855,180,,Richland,-80.83072907,33.90406887,2022
5008,1357,7,1357,130,,Richland,-80.76361426,33.9247673,2022
5009,687,4,687,86,,Richland,-80.76102689,33.92817973,2022
5010,291,2,352,360,,Richland,-80.76337165,33.9301682,2022
5011,572,3,572,56,,Richland,-80.76548045,33.93004845,2022
5012,927,5,927,180,,Richland,-80.7463777,33.92296337,2022
5013,724,4,724,165,,Richland,-80.65708607,33.82463649,2022
5014,898,5,898,213,,Richland,-80.67865192,33.84745517,2022
5015,1252,7,1252,180,,Richland,-80.67518435,33.8462167,2022
5016,1346,7,1346,180,,Richland,-80.71061164,33.85043331,2022
483,1020,5,1020,360,,Saluda,-81.69101075,33.84149249,2022
484,540,3,540,229,,Saluda,-81.68932531,33.84449134,2022
485,540,3,540,118,,Saluda,-81.69431155,33.84062559,2022
486,670,4,670,360,,Saluda,-81.6828915,33.83771392,2022
487,500,3,500,360,,Saluda,-81.68040391,33.83781654,2022
488,500,2,500,360,,Saluda,-81.69244909,33.83164977,2022
489,540,3,540,360,,Saluda,-81.69121359,33.82906407,2022
490,1015,5,1015,360,,Saluda,-81.64228234,33.82935512,2022
491,715,3,715,360,,Saluda,-81.63825499,33.83276797,2022
